+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                                              URI                                              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |  SUM(BODY)   |  AVG(BODY)  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QBWP78HH02AD4DWRFP/classes/01HB0B7WA846R3E343KS01AV2H/assignments/scores | 0.268 | 0.268 | 0.268   | 0.268 | 0.268 | 0.268 | 0.268 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A69CP0AY2T955ZT7982/classes/01HB0B8QS06KCHA4EW52MT1V50/assignments/scores | 0.988 | 0.988 | 0.988   | 0.988 | 0.988 | 0.988 | 0.988 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78TB1QVX5HTBXW8R9RJ1/classes/01HB0B7WR9VFQN8M9YGZ6J5VZ8/assignments/export | 0.800 | 0.800 | 0.800   | 0.800 | 0.800 | 0.800 | 0.800 | 0.000  | 942924.000  | 942924.000  | 942924.000   | 942924.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QQ39Y4M39WJ5F5V5Z9/classes/01HB0B8976F8BV5G4ADWX4PG5C/assignments/scores | 0.188 | 0.188 | 0.188   | 0.188 | 0.188 | 0.188 | 0.188 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A52CVZ7E6EHR1P37ZYS/status                                                | 0.092 | 0.092 | 0.092   | 0.092 | 0.092 | 0.092 | 0.092 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78TF90CSM1E16N24VDC7/classes/01HB0B7Y0ECEB1ZB7ATF6K5WYB/assignments/export | 0.296 | 0.296 | 0.296   | 0.296 | 0.296 | 0.296 | 0.296 | 0.000  | 990385.000  | 990385.000  | 990385.000   | 990385.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78TB1QVX5HTBXW8R9RJ1/classes/01HB0B7WR9VFQN8M9YGZ6J5VZ8/assignments/scores | 0.196 | 0.196 | 0.196   | 0.196 | 0.196 | 0.196 | 0.196 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QHTYS6TCP8D7T90KCM/classes/01HB0B7S5N52JTEWAA3NEHA6RZ/assignments/export | 0.676 | 0.676 | 0.676   | 0.676 | 0.676 | 0.676 | 0.676 | 0.000  | 991119.000  | 991119.000  | 991119.000   | 991119.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78TF90CSM1E16N24VDC7/classes/01HB0B7Y0ECEB1ZB7ATF6K5WYB/assignments/scores | 0.092 | 0.092 | 0.092   | 0.092 | 0.092 | 0.092 | 0.092 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78W0J42M1XCW0N8M2JKK/classes/01HB0B8T9CKZZMPA0FHJDQJ7GW/assignments/export | 0.128 | 0.128 | 0.128   | 0.128 | 0.128 | 0.128 | 0.128 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78RA8J2TAS90DPADJ29Q/classes/01HB0B87AZ681XYDE3JKJ5FZ44/assignments/scores | 0.100 | 0.100 | 0.100   | 0.100 | 0.100 | 0.100 | 0.100 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A4XHPS5VZK2TKF1VS4M/classes/01HB0B8SMHB6VZTZHJ1VP1TZGY/assignments/scores | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78STVTZW61GJ0AW98NR3/classes/01HB0B7Z8QRZJW6SKBK24QBVA3/assignments/export | 0.588 | 0.588 | 0.588   | 0.588 | 0.588 | 0.588 | 0.588 | 0.000  | 919537.000  | 919537.000  | 919537.000   | 919537.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QQ39Y4M39WJ5F5V5Z9/classes/01HB0B8976F8BV5G4ADWX4PG5C/assignments/export | 0.360 | 0.360 | 0.360   | 0.360 | 0.360 | 0.360 | 0.360 | 0.000  | 707103.000  | 707103.000  | 707103.000   | 707103.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78STVTZW61GJ0AW98NR3/classes/01HB0B7Z8QRZJW6SKBK24QBVA3/assignments/scores | 0.200 | 0.200 | 0.200   | 0.200 | 0.200 | 0.200 | 0.200 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8EC84RV4CWT9890E6WNF/classes/01HB0B8SSN109CS6GGA98BC4KP/assignments/scores | 0.152 | 0.152 | 0.152   | 0.152 | 0.152 | 0.152 | 0.152 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QHTYS6TCP8D7T90KCM/classes/01HB0B7S5N52JTEWAA3NEHA6RZ/assignments/scores | 1.400 | 1.400 | 1.400   | 1.400 | 1.400 | 1.400 | 1.400 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A54WMD2AF88G8KJ4JG8/status                                                | 0.080 | 0.080 | 0.080   | 0.080 | 0.080 | 0.080 | 0.080 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QQ39Y4M39WJ70HCX2Z/classes/01HB0B7X9TVNXWBWSXEFX7KRS3/assignments/export | 0.580 | 0.580 | 0.580   | 0.580 | 0.580 | 0.580 | 0.580 | 0.000  | 1037839.000 | 1037839.000 | 1037839.000  | 1037839.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QQ39Y4M39WJ70HCX2Z/classes/01HB0B7X9TVNXWBWSXEFX7KRS3/assignments/scores | 0.144 | 0.144 | 0.144   | 0.144 | 0.144 | 0.144 | 0.144 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8GGPAER67Z1WH798TAX5/classes                                               | 0.304 | 0.304 | 0.304   | 0.304 | 0.304 | 0.304 | 0.304 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A61XF3W10TMXX9A961A/classes/01HB0B8SA5ED8XA9JRBM15C7BH/assignments/export | 0.480 | 0.480 | 0.480   | 0.480 | 0.480 | 0.480 | 0.480 | 0.000  | 235855.000  | 235855.000  | 235855.000   | 235855.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A5TSF3XA5XST7PYYPVJ/classes/01HB0B8NGFX0RK60A9ECWZTWBV/assignments/export | 0.164 | 0.164 | 0.164   | 0.164 | 0.164 | 0.164 | 0.164 | 0.000  | 542084.000  | 542084.000  | 542084.000   | 542084.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78RA8J2TAS90DPADJ29Q/classes/01HB0B87AZ681XYDE3JKJ5FZ44/assignments/export | 0.500 | 0.500 | 0.500   | 0.500 | 0.500 | 0.500 | 0.500 | 0.000  | 707435.000  | 707435.000  | 707435.000   | 707435.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78VEHHVS7PHAV8D1M44Y/classes/01HB0B80DCEH6VB94CAGKYH4C4/assignments/export | 0.244 | 0.244 | 0.244   | 0.244 | 0.244 | 0.244 | 0.244 | 0.000  | 919413.000  | 919413.000  | 919413.000   | 919413.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78TF90CSM1E16JNGKY3C/classes/01HB0B7WY4VTP03H3SBZT95D30/assignments/export | 0.432 | 0.432 | 0.432   | 0.432 | 0.432 | 0.432 | 0.432 | 0.000  | 1038293.000 | 1038293.000 | 1038293.000  | 1038293.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QBWP78HH02A76H81PC/classes/01HB0B87BTC3KC71APMFCQ5XPH/assignments/export | 0.492 | 0.492 | 0.492   | 0.492 | 0.492 | 0.492 | 0.492 | 0.000  | 872674.000  | 872674.000  | 872674.000   | 872674.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QBWP78HH02A76H81PC/classes/01HB0B7X34T0YYW8ZZ436APD10/assignments/export | 0.396 | 0.396 | 0.396   | 0.396 | 0.396 | 0.396 | 0.396 | 0.000  | 1016701.000 | 1016701.000 | 1016701.000  | 1016701.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B8EC84RV4CWT9890E6WNF/classes/01HB0B8SSN109CS6GGA98BC4KP/assignments/export | 0.128 | 0.128 | 0.128   | 0.128 | 0.128 | 0.128 | 0.128 | 0.000  | 70660.000   | 70660.000   | 70660.000    | 70660.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78TF90CSM1E16JNGKY3C/classes/01HB0B7WY4VTP03H3SBZT95D30/assignments/scores | 0.364 | 0.364 | 0.364   | 0.364 | 0.364 | 0.364 | 0.364 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78TZ61E0D1W7AB9RTAM0/classes/01HB0B7ZJ9HFHQ7DCH83GZ84FG/assignments/export | 0.460 | 0.460 | 0.460   | 0.460 | 0.460 | 0.460 | 0.460 | 0.000  | 801376.000  | 801376.000  | 801376.000   | 801376.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78VEHHVS7PHAV8D1M44Y/classes/01HB0B80DCEH6VB94CAGKYH4C4/assignments/scores | 0.700 | 0.700 | 0.700   | 0.700 | 0.700 | 0.700 | 0.700 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78RA8J2TAS90DPADJ29Q/classes/01HB0B81S6EF5J42051YJYEQTC/assignments/export | 0.312 | 0.312 | 0.312   | 0.312 | 0.312 | 0.312 | 0.312 | 0.000  | 1061002.000 | 1061002.000 | 1061002.000  | 1061002.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78RA8J2TAS90DPADJ29Q/classes/01HB0B81S6EF5J42051YJYEQTC/assignments/scores | 0.092 | 0.092 | 0.092   | 0.092 | 0.092 | 0.092 | 0.092 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QSX1XY45H7JCF7QMD8/classes/01HB0B7YS8R8PGTC92W5NAR0ND/assignments/export | 0.280 | 0.280 | 0.280   | 0.280 | 0.280 | 0.280 | 0.280 | 0.000  | 919935.000  | 919935.000  | 919935.000   | 919935.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78RSQRVXAJMVPN56KNBC/classes/01HB0B801CYP4QK0KKHF8VRM61/assignments/export | 0.404 | 0.404 | 0.404   | 0.404 | 0.404 | 0.404 | 0.404 | 0.000  | 874400.000  | 874400.000  | 874400.000   | 874400.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78TZ61E0D1W7AB9RTAM0/classes/01HB0B7ZJ9HFHQ7DCH83GZ84FG/assignments/scores | 0.292 | 0.292 | 0.292   | 0.292 | 0.292 | 0.292 | 0.292 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78RSQRVXAJMVPN56KNBC/classes/01HB0B801CYP4QK0KKHF8VRM61/assignments/scores | 0.084 | 0.084 | 0.084   | 0.084 | 0.084 | 0.084 | 0.084 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QBWP78HH02A76H81PC/classes/01HB0B7X34T0YYW8ZZ436APD10/assignments/scores | 0.364 | 0.364 | 0.364   | 0.364 | 0.364 | 0.364 | 0.364 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QSX1XY45H7JCF7QMD8/classes/01HB0B7YS8R8PGTC92W5NAR0ND/assignments/scores | 0.260 | 0.260 | 0.260   | 0.260 | 0.260 | 0.260 | 0.260 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78TZ61E0D1W7AB9RTAM0/classes/01HB0B87B0J0FAP82KV9A89J5V/assignments/export | 0.816 | 0.816 | 0.816   | 0.816 | 0.816 | 0.816 | 0.816 | 0.000  | 944033.000  | 944033.000  | 944033.000   | 944033.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QBWP78HH02A63R63D2/classes/01HB0B88HPR9K5YKD485YMM7P1/assignments/scores | 0.652 | 0.652 | 0.652   | 0.652 | 0.652 | 0.652 | 0.652 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B8ENJHTXEQ809M6RBFJX1/classes/01HB0B8R2QZ8GHDS4G67635Q98/assignments/export | 0.092 | 0.092 | 0.092   | 0.092 | 0.092 | 0.092 | 0.092 | 0.000  | 282906.000  | 282906.000  | 282906.000   | 282906.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A4XHPS5VZK2TKF1VS4M/classes/01HB0B8SMHB6VZTZHJ1VP1TZGY/assignments/export | 0.060 | 0.060 | 0.060   | 0.060 | 0.060 | 0.060 | 0.060 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8KSXMR3SYG0DVZN1DACT/classes                                               | 0.260 | 0.260 | 0.260   | 0.260 | 0.260 | 0.260 | 0.260 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8KEY35RA1XQTXCE3ZNY9/status                                                | 0.380 | 0.380 | 0.380   | 0.380 | 0.380 | 0.380 | 0.380 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QBWP78HH02A63R63D2/classes/01HB0B828JTSS0J5VSVCHFPCK6/assignments/export | 0.188 | 0.188 | 0.188   | 0.188 | 0.188 | 0.188 | 0.188 | 0.000  | 989859.000  | 989859.000  | 989859.000   | 989859.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A69CP0AY2T955ZT7982/classes/01HB0B8QS06KCHA4EW52MT1V50/assignments/export | 0.296 | 0.296 | 0.296   | 0.296 | 0.296 | 0.296 | 0.296 | 0.000  | 518447.000  | 518447.000  | 518447.000   | 518447.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8GGPAER67Z1WH798TAX5/status                                                | 3.576 | 3.576 | 3.576   | 3.576 | 3.576 | 3.576 | 3.576 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A52CVZ7E6EHR1P37ZYS/classes/01HB0B8SQCH5DK6DAPHT5E8XV9/assignments/scores | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QBWP78HH02A63R63D2/classes/01HB0B88HPR9K5YKD485YMM7P1/assignments/export | 0.208 | 0.208 | 0.208   | 0.208 | 0.208 | 0.208 | 0.208 | 0.000  | 730466.000  | 730466.000  | 730466.000   | 730466.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A5KJ04AS2D81XC2BPY1/classes/01HB0B8PP3FBMHC14T8Q2SW4C3/assignments/scores | 0.700 | 0.700 | 0.700   | 0.700 | 0.700 | 0.700 | 0.700 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QBWP78HH02A63R63D2/classes/01HB0B828JTSS0J5VSVCHFPCK6/assignments/scores | 0.484 | 0.484 | 0.484   | 0.484 | 0.484 | 0.484 | 0.484 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A52CVZ7E6EHR1P37ZYS/classes/01HB0B8SQCH5DK6DAPHT5E8XV9/assignments/export | 0.100 | 0.100 | 0.100   | 0.100 | 0.100 | 0.100 | 0.100 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78T6KKS3WTGFVDJJX4BP/classes/01HB0B81GHH16PJ8CRM0AFJDH9/assignments/export | 0.772 | 0.772 | 0.772   | 0.772 | 0.772 | 0.772 | 0.772 | 0.000  | 1037903.000 | 1037903.000 | 1037903.000  | 1037903.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QQ39Y4M39WJ5F5V5Z9/classes/01HB0B82F2743AA79WPC3YM87E/assignments/export | 0.376 | 0.376 | 0.376   | 0.376 | 0.376 | 0.376 | 0.376 | 0.000  | 944536.000  | 944536.000  | 944536.000   | 944536.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78VCW0JPR1KRBRPDFGJ0/classes/01HB0B81DCFHMGWGG2EWCSEPH5/assignments/export | 0.472 | 0.472 | 0.472   | 0.472 | 0.472 | 0.472 | 0.472 | 0.000  | 1039129.000 | 1039129.000 | 1039129.000  | 1039129.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78VCW0JPR1KRBRPDFGJ0/classes/01HB0B81DCFHMGWGG2EWCSEPH5/assignments/scores | 0.100 | 0.100 | 0.100   | 0.100 | 0.100 | 0.100 | 0.100 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78T6KKS3WTGFVDJJX4BP/classes/01HB0B81GHH16PJ8CRM0AFJDH9/assignments/scores | 0.164 | 0.164 | 0.164   | 0.164 | 0.164 | 0.164 | 0.164 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8KSXMR3SYG0DVZN1DACT/status                                                | 2.428 | 2.428 | 2.428   | 2.428 | 2.428 | 2.428 | 2.428 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QQ39Y4M39WJ5F5V5Z9/classes/01HB0B82F2743AA79WPC3YM87E/assignments/scores | 0.396 | 0.396 | 0.396   | 0.396 | 0.396 | 0.396 | 0.396 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A89S8ASVDACZVTMEZZK/classes/01HB0B8S1XS4GC8JFQY5MG2GZM/assignments/scores | 0.080 | 0.080 | 0.080   | 0.080 | 0.080 | 0.080 | 0.080 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78XESEWGB9HVXKE2E48J/classes/01HB0B8PF8NCDMT789DQYVTPRV/assignments/scores | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8K5S8GW5JJKS1AAJMZEN/classes                                               | 0.260 | 0.260 | 0.260   | 0.260 | 0.260 | 0.260 | 0.260 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A7PF708E6Z8HGNN0SSD                                                       | 0.208 | 0.208 | 0.208   | 0.208 | 0.208 | 0.208 | 0.208 | 0.000  | 345.000     | 345.000     | 345.000      | 345.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A89S8ASVDACZVTMEZZK/classes/01HB0B8S1XS4GC8JFQY5MG2GZM/assignments/export | 0.096 | 0.096 | 0.096   | 0.096 | 0.096 | 0.096 | 0.096 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QBWP78HH02A9C4GY0D/classes/01HB0B7YV62XZSNG3NXXTYD7JC/assignments/export | 0.812 | 0.812 | 0.812   | 0.812 | 0.812 | 0.812 | 0.812 | 0.000  | 1015657.000 | 1015657.000 | 1015657.000  | 1015657.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QQ39Y4M39WJ70HCX2Z/classes/01HB0B85K74JZV7DVWVGM3P8ZH/assignments/scores | 0.568 | 0.568 | 0.568   | 0.568 | 0.568 | 0.568 | 0.568 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QQ39Y4M39WJ70HCX2Z/classes/01HB0B85K74JZV7DVWVGM3P8ZH/assignments/export | 0.296 | 0.296 | 0.296   | 0.296 | 0.296 | 0.296 | 0.296 | 0.000  | 967526.000  | 967526.000  | 967526.000   | 967526.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8GFT9NC8QQRGC5K7A6FB/classes                                               | 0.672 | 0.672 | 0.672   | 0.672 | 0.672 | 0.672 | 0.672 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QK478ZDFX1JM77Y01G/classes/01HB0B8046WWKDR09K0TG2HX74/assignments/export | 0.656 | 0.656 | 0.656   | 0.656 | 0.656 | 0.656 | 0.656 | 0.000  | 896623.000  | 896623.000  | 896623.000   | 896623.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78PDKKK2F6FH45SXXPJK/classes/01HB0B82ZYBX705VQQ1SZCYP5F/assignments/export | 0.476 | 0.476 | 0.476   | 0.476 | 0.476 | 0.476 | 0.476 | 0.000  | 848625.000  | 848625.000  | 848625.000   | 848625.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QBWP78HH02AD4DWRFP/classes/01HB0B83BRY0NHVSZM9741ZPA2/assignments/export | 0.264 | 0.264 | 0.264   | 0.264 | 0.264 | 0.264 | 0.264 | 0.000  | 848233.000  | 848233.000  | 848233.000   | 848233.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A6RMFRJETM59419BJX8/classes/01HB0B8Q6XZSS545GNF581KMJX/assignments/scores | 0.408 | 0.408 | 0.408   | 0.408 | 0.408 | 0.408 | 0.408 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QBWP78HH02AD4DWRFP/classes/01HB0B83BRY0NHVSZM9741ZPA2/assignments/scores | 0.096 | 0.096 | 0.096   | 0.096 | 0.096 | 0.096 | 0.096 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78PDKKK2F6FH45SXXPJK/classes/01HB0B82ZYBX705VQQ1SZCYP5F/assignments/scores | 0.392 | 0.392 | 0.392   | 0.392 | 0.392 | 0.392 | 0.392 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QBWP78HH02A9C4GY0D/classes/01HB0B7YV62XZSNG3NXXTYD7JC/assignments/scores | 0.884 | 0.884 | 0.884   | 0.884 | 0.884 | 0.884 | 0.884 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8ERMJG7Q79MXVNCRQW3X/classes                                               | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8KEY35RA1XQTXCE3ZNY9/classes                                               | 0.148 | 0.148 | 0.148   | 0.148 | 0.148 | 0.148 | 0.148 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QK478ZDFX1JM77Y01G/classes/01HB0B8046WWKDR09K0TG2HX74/assignments/scores | 0.804 | 0.804 | 0.804   | 0.804 | 0.804 | 0.804 | 0.804 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8F3EAS71MYYSQSSNCJJ1/classes                                               | 0.528 | 0.528 | 0.528   | 0.528 | 0.528 | 0.528 | 0.528 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8ERMJG7Q79MXVNCRQW3X/status                                                | 1.200 | 1.200 | 1.200   | 1.200 | 1.200 | 1.200 | 1.200 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8K5S8GW5JJKS1AAJMZEN/status                                                | 0.096 | 0.096 | 0.096   | 0.096 | 0.096 | 0.096 | 0.096 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78TB1QVX5HTBXW8R9RJ1/classes/01HB0B843QFK4ZCH9SZNSXJGZ5/assignments/export | 0.368 | 0.368 | 0.368   | 0.368 | 0.368 | 0.368 | 0.368 | 0.000  | 919339.000  | 919339.000  | 919339.000   | 919339.000  |
